,patient,accuracy,bands
1451,49,0.603448275862069,9-14Hz
1452,49,0.6551724137931034,9-14Hz
1453,49,0.7413793103448276,9-14Hz
1454,49,0.7068965517241379,9-14Hz
1455,49,0.7413793103448276,9-14Hz
1456,49,0.603448275862069,9-14Hz
1457,49,0.7068965517241379,9-14Hz
1458,49,0.5689655172413793,9-14Hz
1459,49,0.6379310344827587,9-14Hz
1460,49,0.603448275862069,10-12Hz
1461,49,0.5172413793103449,10-12Hz
1462,49,0.6896551724137931,10-12Hz
1463,49,0.6379310344827587,10-12Hz
1464,49,0.5862068965517241,10-12Hz
1465,49,0.6206896551724138,10-12Hz
1466,49,0.5517241379310345,10-12Hz
1467,49,0.6206896551724138,10-12Hz
1468,49,0.5344827586206896,10-12Hz
1469,49,0.6551724137931034,10-12Hz
1470,50,0.65,6-30Hz
1471,50,0.6166666666666667,6-30Hz
1472,50,0.38333333333333336,6-30Hz
1473,50,0.65,6-30Hz
1474,50,0.5166666666666667,6-30Hz
1475,50,0.6166666666666667,6-30Hz
1476,50,0.5333333333333333,6-30Hz
1477,50,0.6,6-30Hz
1478,50,0.6333333333333333,6-30Hz
1479,50,0.65,6-30Hz
1480,50,0.6833333333333333,9-14Hz
1481,50,0.7333333333333333,9-14Hz
1482,50,0.5666666666666667,9-14Hz
1483,50,0.7166666666666667,9-14Hz
1484,50,0.5833333333333334,9-14Hz
1485,50,0.65,9-14Hz
1486,50,0.7333333333333333,9-14Hz
1487,50,0.65,9-14Hz
1488,50,0.5833333333333334,9-14Hz
1489,50,0.65,9-14Hz
1490,50,0.6833333333333333,10-12Hz
1491,50,0.7166666666666667,10-12Hz
1492,50,0.65,10-12Hz
1493,50,0.7666666666666667,10-12Hz
1494,50,0.6666666666666666,10-12Hz
1495,50,0.6666666666666666,10-12Hz
1496,50,0.5833333333333334,10-12Hz
1497,50,0.6333333333333333,10-12Hz
1498,50,0.65,10-12Hz
1499,50,0.6833333333333333,10-12Hz
1500,51,0.5254237288135594,6-30Hz
1501,51,0.5423728813559322,6-30Hz
1502,51,0.4576271186440678,6-30Hz
1503,51,0.559322033898305,6-30Hz
1504,51,0.4915254237288136,6-30Hz
1505,51,0.5254237288135594,6-30Hz
1506,51,0.5254237288135594,6-30Hz
1507,51,0.559322033898305,6-30Hz
1508,51,0.5254237288135594,6-30Hz
1509,51,0.6440677966101694,6-30Hz
1510,51,0.5084745762711864,9-14Hz
1511,51,0.5932203389830508,9-14Hz
1512,51,0.4067796610169492,9-14Hz
1513,51,0.6949152542372882,9-14Hz
1514,51,0.5084745762711864,9-14Hz
1515,51,0.559322033898305,9-14Hz
1516,51,0.4915254237288136,9-14Hz
1517,51,0.559322033898305,9-14Hz
1518,51,0.5932203389830508,9-14Hz
1519,51,0.5932203389830508,9-14Hz
1520,51,0.5254237288135594,10-12Hz
1521,51,0.5932203389830508,10-12Hz
1522,51,0.4576271186440678,10-12Hz
1523,51,0.6101694915254238,10-12Hz
1524,51,0.4915254237288136,10-12Hz
1525,51,0.5932203389830508,10-12Hz
1526,51,0.4576271186440678,10-12Hz
1527,51,0.5423728813559322,10-12Hz
1528,51,0.576271186440678,10-12Hz
1529,51,0.5423728813559322,10-12Hz
1530,52,0.7166666666666667,6-30Hz
1531,52,0.7,6-30Hz
1532,52,0.6333333333333333,6-30Hz
1533,52,0.6666666666666666,6-30Hz
1534,52,0.7,6-30Hz
1535,52,0.6666666666666666,6-30Hz
1536,52,0.7,6-30Hz
1537,52,0.65,6-30Hz
1538,52,0.5666666666666667,6-30Hz
1539,52,0.6666666666666666,6-30Hz
1540,52,0.7333333333333333,9-14Hz
1541,52,0.7,9-14Hz
1542,52,0.7666666666666667,9-14Hz
1543,52,0.6,9-14Hz
1544,52,0.7,9-14Hz
1545,52,0.6833333333333333,9-14Hz
1546,52,0.65,9-14Hz
1547,52,0.6833333333333333,9-14Hz
1548,52,0.6333333333333333,9-14Hz
1549,52,0.7166666666666667,9-14Hz
1550,52,0.5833333333333334,10-12Hz
1551,52,0.5833333333333334,10-12Hz
1552,52,0.6333333333333333,10-12Hz
1553,52,0.55,10-12Hz
1554,52,0.7333333333333333,10-12Hz
1555,52,0.5666666666666667,10-12Hz
1556,52,0.6166666666666667,10-12Hz
1557,52,0.6666666666666666,10-12Hz
1558,52,0.6166666666666667,10-12Hz
1559,52,0.6666666666666666,10-12Hz
