,patient,accuracy,class,bands
1349,15,0.6470588235294118,2,10-12Hz
1350,16,0.9411764705882353,0,6-30Hz
1351,16,0.24,1,6-30Hz
1352,16,0.6111111111111112,2,6-30Hz
1353,16,0.6666666666666666,0,6-30Hz
1354,16,0.4117647058823529,1,6-30Hz
1355,16,0.45454545454545453,2,6-30Hz
1356,16,0.6875,0,6-30Hz
1357,16,0.4090909090909091,1,6-30Hz
1358,16,0.5,2,6-30Hz
1359,16,0.6111111111111112,0,6-30Hz
1360,16,0.36363636363636365,1,6-30Hz
1361,16,0.6,2,6-30Hz
1362,16,0.75,0,6-30Hz
1363,16,0.3888888888888889,1,6-30Hz
1364,16,0.5909090909090909,2,6-30Hz
1365,16,0.76,0,6-30Hz
1366,16,0.3,1,6-30Hz
1367,16,0.7333333333333333,2,6-30Hz
1368,16,0.8,0,6-30Hz
1369,16,0.22727272727272727,1,6-30Hz
1370,16,0.5555555555555556,2,6-30Hz
1371,16,0.6363636363636364,0,6-30Hz
1372,16,0.6,1,6-30Hz
1373,16,0.6111111111111112,2,6-30Hz
1374,16,0.8235294117647058,0,6-30Hz
1375,16,0.25,1,6-30Hz
1376,16,0.7368421052631579,2,6-30Hz
1377,16,0.6956521739130435,0,6-30Hz
1378,16,0.5789473684210527,1,6-30Hz
1379,16,0.3888888888888889,2,6-30Hz
1380,16,0.8823529411764706,0,9-14Hz
1381,16,0.44,1,9-14Hz
1382,16,0.6666666666666666,2,9-14Hz
1383,16,0.7142857142857143,0,9-14Hz
1384,16,0.5294117647058824,1,9-14Hz
1385,16,0.5909090909090909,2,9-14Hz
1386,16,0.6875,0,9-14Hz
1387,16,0.5909090909090909,1,9-14Hz
1388,16,0.5454545454545454,2,9-14Hz
1389,16,0.7222222222222222,0,9-14Hz
1390,16,0.3181818181818182,1,9-14Hz
1391,16,0.45,2,9-14Hz
1392,16,0.75,0,9-14Hz
1393,16,0.5,1,9-14Hz
1394,16,0.36363636363636365,2,9-14Hz
1395,16,0.72,0,9-14Hz
1396,16,0.4,1,9-14Hz
1397,16,0.7333333333333333,2,9-14Hz
1398,16,0.55,0,9-14Hz
1399,16,0.36363636363636365,1,9-14Hz
1400,16,0.6111111111111112,2,9-14Hz
1401,16,0.7727272727272727,0,9-14Hz
1402,16,0.5,1,9-14Hz
1403,16,0.6111111111111112,2,9-14Hz
1404,16,0.8235294117647058,0,9-14Hz
1405,16,0.4166666666666667,1,9-14Hz
1406,16,0.6842105263157895,2,9-14Hz
1407,16,0.782608695652174,0,9-14Hz
1408,16,0.5789473684210527,1,9-14Hz
1409,16,0.5555555555555556,2,9-14Hz
1410,16,0.8823529411764706,0,10-12Hz
1411,16,0.32,1,10-12Hz
1412,16,0.2222222222222222,2,10-12Hz
1413,16,0.7142857142857143,0,10-12Hz
1414,16,0.5882352941176471,1,10-12Hz
1415,16,0.5454545454545454,2,10-12Hz
1416,16,0.8125,0,10-12Hz
1417,16,0.7727272727272727,1,10-12Hz
1418,16,0.5454545454545454,2,10-12Hz
1419,16,0.5555555555555556,0,10-12Hz
1420,16,0.5454545454545454,1,10-12Hz
1421,16,0.25,2,10-12Hz
1422,16,0.75,0,10-12Hz
1423,16,0.5,1,10-12Hz
1424,16,0.5454545454545454,2,10-12Hz
1425,16,0.76,0,10-12Hz
1426,16,0.4,1,10-12Hz
1427,16,0.7333333333333333,2,10-12Hz
1428,16,0.75,0,10-12Hz
1429,16,0.36363636363636365,1,10-12Hz
1430,16,0.5,2,10-12Hz
1431,16,0.6818181818181818,0,10-12Hz
1432,16,0.35,1,10-12Hz
1433,16,0.7777777777777778,2,10-12Hz
1434,16,0.7647058823529411,0,10-12Hz
1435,16,0.4166666666666667,1,10-12Hz
1436,16,0.6842105263157895,2,10-12Hz
1437,16,0.782608695652174,0,10-12Hz
1438,16,0.5263157894736842,1,10-12Hz
1439,16,0.5555555555555556,2,10-12Hz
1440,17,0.5882352941176471,0,6-30Hz
1441,17,0.36,1,6-30Hz
1442,17,0.5,2,6-30Hz
1443,17,0.6666666666666666,0,6-30Hz
1444,17,0.47058823529411764,1,6-30Hz
1445,17,0.5,2,6-30Hz
1446,17,0.375,0,6-30Hz
1447,17,0.4782608695652174,1,6-30Hz
1448,17,0.42857142857142855,2,6-30Hz
1449,17,0.5,0,6-30Hz
1450,17,0.45454545454545453,1,6-30Hz
1451,17,0.45,2,6-30Hz
1452,17,0.5,0,6-30Hz
1453,17,0.4444444444444444,1,6-30Hz
1454,17,0.3181818181818182,2,6-30Hz
1455,17,0.44,0,6-30Hz
1456,17,0.4,1,6-30Hz
1457,17,0.4,2,6-30Hz
1458,17,0.35,0,6-30Hz
1459,17,0.36363636363636365,1,6-30Hz
1460,17,0.6666666666666666,2,6-30Hz
1461,17,0.4090909090909091,0,6-30Hz
1462,17,0.4,1,6-30Hz
1463,17,0.2777777777777778,2,6-30Hz
1464,17,0.47058823529411764,0,6-30Hz
1465,17,0.25,1,6-30Hz
1466,17,0.5263157894736842,2,6-30Hz
1467,17,0.5652173913043478,0,6-30Hz
1468,17,0.5263157894736842,1,6-30Hz
1469,17,0.4444444444444444,2,6-30Hz
1470,17,0.6470588235294118,0,9-14Hz
1471,17,0.36,1,9-14Hz
1472,17,0.4444444444444444,2,9-14Hz
1473,17,0.7619047619047619,0,9-14Hz
1474,17,0.5294117647058824,1,9-14Hz
1475,17,0.2727272727272727,2,9-14Hz
1476,17,0.4375,0,9-14Hz
1477,17,0.43478260869565216,1,9-14Hz
1478,17,0.42857142857142855,2,9-14Hz
1479,17,0.5,0,9-14Hz
1480,17,0.3181818181818182,1,9-14Hz
1481,17,0.55,2,9-14Hz
1482,17,0.4,0,9-14Hz
1483,17,0.4444444444444444,1,9-14Hz
1484,17,0.4090909090909091,2,9-14Hz
1485,17,0.44,0,9-14Hz
1486,17,0.45,1,9-14Hz
1487,17,0.2,2,9-14Hz
1488,17,0.4,0,9-14Hz
1489,17,0.13636363636363635,1,9-14Hz
1490,17,0.4444444444444444,2,9-14Hz
1491,17,0.5,0,9-14Hz
1492,17,0.45,1,9-14Hz
1493,17,0.3888888888888889,2,9-14Hz
1494,17,0.7058823529411765,0,9-14Hz
1495,17,0.375,1,9-14Hz
1496,17,0.5789473684210527,2,9-14Hz
1497,17,0.6956521739130435,0,9-14Hz
1498,17,0.5789473684210527,1,9-14Hz
1499,17,0.16666666666666666,2,9-14Hz
1500,17,0.7647058823529411,0,10-12Hz
1501,17,0.28,1,10-12Hz
1502,17,0.5,2,10-12Hz
1503,17,0.6190476190476191,0,10-12Hz
1504,17,0.5294117647058824,1,10-12Hz
1505,17,0.6363636363636364,2,10-12Hz
1506,17,0.375,0,10-12Hz
1507,17,0.5217391304347826,1,10-12Hz
1508,17,0.42857142857142855,2,10-12Hz
1509,17,0.3888888888888889,0,10-12Hz
1510,17,0.36363636363636365,1,10-12Hz
1511,17,0.45,2,10-12Hz
1512,17,0.35,0,10-12Hz
1513,17,0.6666666666666666,1,10-12Hz
1514,17,0.4090909090909091,2,10-12Hz
1515,17,0.48,0,10-12Hz
1516,17,0.6,1,10-12Hz
1517,17,0.4666666666666667,2,10-12Hz
1518,17,0.4,0,10-12Hz
1519,17,0.36363636363636365,1,10-12Hz
1520,17,0.5555555555555556,2,10-12Hz
1521,17,0.5,0,10-12Hz
1522,17,0.45,1,10-12Hz
1523,17,0.3888888888888889,2,10-12Hz
1524,17,0.7058823529411765,0,10-12Hz
1525,17,0.3333333333333333,1,10-12Hz
1526,17,0.3684210526315789,2,10-12Hz
1527,17,0.5652173913043478,0,10-12Hz
1528,17,0.5789473684210527,1,10-12Hz
1529,17,0.2777777777777778,2,10-12Hz
1530,18,0.7894736842105263,0,6-30Hz
1531,18,0.6666666666666666,1,6-30Hz
1532,18,0.7,2,6-30Hz
1533,18,0.8846153846153846,0,6-30Hz
1534,18,0.6470588235294118,1,6-30Hz
1535,18,0.5882352941176471,2,6-30Hz
1536,18,0.7857142857142857,0,6-30Hz
1537,18,0.5454545454545454,1,6-30Hz
1538,18,0.4166666666666667,2,6-30Hz
1539,18,0.7222222222222222,0,6-30Hz
1540,18,0.5714285714285714,1,6-30Hz
1541,18,0.6666666666666666,2,6-30Hz
1542,18,0.6190476190476191,0,6-30Hz
1543,18,0.8125,1,6-30Hz
1544,18,0.391304347826087,2,6-30Hz
1545,18,0.875,0,6-30Hz
1546,18,0.6190476190476191,1,6-30Hz
1547,18,0.6521739130434783,2,6-30Hz
1548,18,0.7272727272727273,0,6-30Hz
1549,18,0.5555555555555556,1,6-30Hz
1550,18,0.65,2,6-30Hz
1551,18,0.9285714285714286,0,6-30Hz
1552,18,0.5,1,6-30Hz
1553,18,0.5833333333333334,2,6-30Hz
1554,18,0.8333333333333334,0,6-30Hz
1555,18,0.5,1,6-30Hz
1556,18,0.6,2,6-30Hz
1557,18,0.5263157894736842,0,6-30Hz
1558,18,0.6666666666666666,1,6-30Hz
1559,18,0.6956521739130435,2,6-30Hz
1560,18,0.7894736842105263,0,9-14Hz
1561,18,0.6190476190476191,1,9-14Hz
1562,18,0.45,2,9-14Hz
1563,18,0.7307692307692307,0,9-14Hz
1564,18,0.47058823529411764,1,9-14Hz
1565,18,0.7058823529411765,2,9-14Hz
1566,18,0.7857142857142857,0,9-14Hz
1567,18,0.5909090909090909,1,9-14Hz
1568,18,0.4166666666666667,2,9-14Hz
1569,18,0.8888888888888888,0,9-14Hz
1570,18,0.5714285714285714,1,9-14Hz
1571,18,0.7142857142857143,2,9-14Hz
1572,18,0.42857142857142855,0,9-14Hz
1573,18,0.75,1,9-14Hz
1574,18,0.391304347826087,2,9-14Hz
1575,18,0.8125,0,9-14Hz
1576,18,0.7142857142857143,1,9-14Hz
1577,18,0.6521739130434783,2,9-14Hz
1578,18,0.6363636363636364,0,9-14Hz
1579,18,0.7777777777777778,1,9-14Hz
1580,18,0.8,2,9-14Hz
1581,18,0.7142857142857143,0,9-14Hz
1582,18,0.6363636363636364,1,9-14Hz
1583,18,0.625,2,9-14Hz
1584,18,0.8888888888888888,0,9-14Hz
1585,18,0.5454545454545454,1,9-14Hz
1586,18,0.8,2,9-14Hz
1587,18,0.5263157894736842,0,9-14Hz
1588,18,0.6666666666666666,1,9-14Hz
1589,18,0.5652173913043478,2,9-14Hz
1590,18,0.5789473684210527,0,10-12Hz
1591,18,0.5714285714285714,1,10-12Hz
1592,18,0.55,2,10-12Hz
1593,18,0.7307692307692307,0,10-12Hz
1594,18,0.47058823529411764,1,10-12Hz
1595,18,0.7647058823529411,2,10-12Hz
1596,18,0.6428571428571429,0,10-12Hz
1597,18,0.5454545454545454,1,10-12Hz
1598,18,0.2916666666666667,2,10-12Hz
1599,18,0.8333333333333334,0,10-12Hz
1600,18,0.42857142857142855,1,10-12Hz
1601,18,0.7142857142857143,2,10-12Hz
1602,18,0.6666666666666666,0,10-12Hz
1603,18,0.5625,1,10-12Hz
1604,18,0.43478260869565216,2,10-12Hz
1605,18,0.8125,0,10-12Hz
1606,18,0.8095238095238095,1,10-12Hz
1607,18,0.5652173913043478,2,10-12Hz
1608,18,0.6363636363636364,0,10-12Hz
1609,18,0.6111111111111112,1,10-12Hz
1610,18,0.8,2,10-12Hz
1611,18,0.7142857142857143,0,10-12Hz
1612,18,0.5909090909090909,1,10-12Hz
1613,18,0.4583333333333333,2,10-12Hz
1614,18,0.6666666666666666,0,10-12Hz
1615,18,0.4090909090909091,1,10-12Hz
1616,18,0.8,2,10-12Hz
1617,18,0.5263157894736842,0,10-12Hz
1618,18,0.7222222222222222,1,10-12Hz
1619,18,0.5217391304347826,2,10-12Hz
1620,19,0.8823529411764706,0,6-30Hz
1621,19,0.9285714285714286,1,6-30Hz
1622,19,0.5384615384615384,2,6-30Hz
1623,19,0.8181818181818182,0,6-30Hz
1624,19,0.7142857142857143,1,6-30Hz
1625,19,0.25,2,6-30Hz
1626,19,0.8888888888888888,0,6-30Hz
1627,19,0.5333333333333333,1,6-30Hz
1628,19,0.45454545454545453,2,6-30Hz
1629,19,0.8666666666666667,0,6-30Hz
1630,19,0.7777777777777778,1,6-30Hz
1631,19,0.09090909090909091,2,6-30Hz
1632,19,0.8888888888888888,0,6-30Hz
1633,19,0.9523809523809523,1,6-30Hz
1634,19,0.2857142857142857,2,6-30Hz
1635,19,0.9166666666666666,0,6-30Hz
1636,19,0.7894736842105263,1,6-30Hz
1637,19,0.15384615384615385,2,6-30Hz
1638,19,0.8,0,6-30Hz
1639,19,0.7692307692307693,1,6-30Hz
1640,19,0.125,2,6-30Hz
1641,19,0.75,0,6-30Hz
1642,19,0.9444444444444444,1,6-30Hz
1643,19,0.16666666666666666,2,6-30Hz
1644,19,0.9230769230769231,0,6-30Hz
1645,19,0.8125,1,6-30Hz
1646,19,0.2,2,6-30Hz
1647,19,0.6,0,6-30Hz
1648,19,0.8,1,6-30Hz
1649,19,0.2857142857142857,2,6-30Hz
1650,19,0.8823529411764706,0,9-14Hz
1651,19,0.6428571428571429,1,9-14Hz
1652,19,0.6153846153846154,2,9-14Hz
1653,19,0.7727272727272727,0,9-14Hz
1654,19,0.8571428571428571,1,9-14Hz
1655,19,0.375,2,9-14Hz
1656,19,0.8333333333333334,0,9-14Hz
1657,19,0.6,1,9-14Hz
1658,19,0.5454545454545454,2,9-14Hz
1659,19,0.8666666666666667,0,9-14Hz
1660,19,0.9444444444444444,1,9-14Hz
1661,19,0.0,2,9-14Hz
1662,19,1.0,0,9-14Hz
1663,19,0.7619047619047619,1,9-14Hz
1664,19,0.42857142857142855,2,9-14Hz
1665,19,0.9166666666666666,0,9-14Hz
1666,19,0.631578947368421,1,9-14Hz
1667,19,0.5384615384615384,2,9-14Hz
1668,19,0.8666666666666667,0,9-14Hz
1669,19,0.8461538461538461,1,9-14Hz
1670,19,0.0,2,9-14Hz
1671,19,0.875,0,9-14Hz
1672,19,0.7222222222222222,1,9-14Hz
1673,19,0.2777777777777778,2,9-14Hz
1674,19,0.9230769230769231,0,9-14Hz
1675,19,0.8125,1,9-14Hz
1676,19,0.3333333333333333,2,9-14Hz
1677,19,0.7333333333333333,0,9-14Hz
1678,19,0.9333333333333333,1,9-14Hz
1679,19,0.35714285714285715,2,9-14Hz
1680,19,0.8823529411764706,0,10-12Hz
1681,19,0.7142857142857143,1,10-12Hz
1682,19,0.38461538461538464,2,10-12Hz
1683,19,0.8636363636363636,0,10-12Hz
1684,19,0.8571428571428571,1,10-12Hz
1685,19,0.375,2,10-12Hz
1686,19,0.8888888888888888,0,10-12Hz
1687,19,0.8666666666666667,1,10-12Hz
1688,19,0.5454545454545454,2,10-12Hz
1689,19,0.7333333333333333,0,10-12Hz
1690,19,0.7777777777777778,1,10-12Hz
1691,19,0.36363636363636365,2,10-12Hz
1692,19,1.0,0,10-12Hz
1693,19,0.5714285714285714,1,10-12Hz
1694,19,0.35714285714285715,2,10-12Hz
1695,19,0.8333333333333334,0,10-12Hz
1696,19,0.47368421052631576,1,10-12Hz
1697,19,0.5384615384615384,2,10-12Hz
1698,19,0.7333333333333333,0,10-12Hz
1699,19,1.0,1,10-12Hz
1700,19,0.1875,2,10-12Hz
1701,19,0.75,0,10-12Hz
1702,19,0.8333333333333334,1,10-12Hz
1703,19,0.3888888888888889,2,10-12Hz
1704,19,1.0,0,10-12Hz
1705,19,0.5625,1,10-12Hz
1706,19,0.5333333333333333,2,10-12Hz
1707,19,0.7333333333333333,0,10-12Hz
1708,19,0.8,1,10-12Hz
1709,19,0.5,2,10-12Hz
1710,20,0.8333333333333334,0,6-30Hz
1711,20,0.14285714285714285,1,6-30Hz
1712,20,0.8461538461538461,2,6-30Hz
1713,20,0.8571428571428571,0,6-30Hz
1714,20,0.4,1,6-30Hz
1715,20,0.6666666666666666,2,6-30Hz
1716,20,1.0,0,6-30Hz
1717,20,0.5,1,6-30Hz
1718,20,0.8823529411764706,2,6-30Hz
1719,20,0.75,0,6-30Hz
1720,20,0.5714285714285714,1,6-30Hz
1721,20,0.9090909090909091,2,6-30Hz
1722,20,0.8333333333333334,0,6-30Hz
1723,20,0.375,1,6-30Hz
1724,20,0.9166666666666666,2,6-30Hz
1725,20,0.5,0,6-30Hz
1726,20,0.4,1,6-30Hz
1727,20,0.9333333333333333,2,6-30Hz
1728,20,0.8333333333333334,0,6-30Hz
1729,20,0.2222222222222222,1,6-30Hz
1730,20,0.8181818181818182,2,6-30Hz
1731,20,0.7692307692307693,0,6-30Hz
1732,20,1.0,1,6-30Hz
1733,20,0.5833333333333334,2,6-30Hz
1734,20,0.8888888888888888,0,6-30Hz
1735,20,0.6,1,6-30Hz
1736,20,0.6666666666666666,2,6-30Hz
1737,20,0.7777777777777778,0,6-30Hz
1738,20,0.2857142857142857,1,6-30Hz
1739,20,1.0,2,6-30Hz
1740,20,1.0,0,9-14Hz
1741,20,0.42857142857142855,1,9-14Hz
1742,20,0.8461538461538461,2,9-14Hz
1743,20,1.0,0,9-14Hz
1744,20,0.3,1,9-14Hz
1745,20,0.8888888888888888,2,9-14Hz
1746,20,1.0,0,9-14Hz
1747,20,0.75,1,9-14Hz
1748,20,0.7647058823529411,2,9-14Hz
1749,20,0.625,0,9-14Hz
1750,20,0.7142857142857143,1,9-14Hz
1751,20,0.7272727272727273,2,9-14Hz
1752,20,1.0,0,9-14Hz
1753,20,0.625,1,9-14Hz
1754,20,0.75,2,9-14Hz
1755,20,0.5,0,9-14Hz
1756,20,0.2,1,9-14Hz
1757,20,0.9333333333333333,2,9-14Hz
1758,20,0.6666666666666666,0,9-14Hz
1759,20,0.4444444444444444,1,9-14Hz
1760,20,1.0,2,9-14Hz
1761,20,0.7692307692307693,0,9-14Hz
1762,20,0.0,1,9-14Hz
1763,20,0.6666666666666666,2,9-14Hz
1764,20,1.0,0,9-14Hz
1765,20,0.4,1,9-14Hz
1766,20,0.8333333333333334,2,9-14Hz
1767,20,1.0,0,9-14Hz
1768,20,0.5714285714285714,1,9-14Hz
1769,20,0.8,2,9-14Hz
1770,20,0.6666666666666666,0,10-12Hz
1771,20,0.42857142857142855,1,10-12Hz
1772,20,0.9230769230769231,2,10-12Hz
1773,20,0.8571428571428571,0,10-12Hz
1774,20,0.6,1,10-12Hz
1775,20,1.0,2,10-12Hz
1776,20,1.0,0,10-12Hz
1777,20,0.25,1,10-12Hz
1778,20,0.9411764705882353,2,10-12Hz
1779,20,0.75,0,10-12Hz
1780,20,0.7142857142857143,1,10-12Hz
1781,20,0.9090909090909091,2,10-12Hz
1782,20,1.0,0,10-12Hz
1783,20,0.5,1,10-12Hz
1784,20,0.8333333333333334,2,10-12Hz
1785,20,0.6666666666666666,0,10-12Hz
1786,20,0.4,1,10-12Hz
1787,20,1.0,2,10-12Hz
1788,20,0.6666666666666666,0,10-12Hz
1789,20,0.2222222222222222,1,10-12Hz
1790,20,1.0,2,10-12Hz
1791,20,0.5384615384615384,0,10-12Hz
1792,20,0.0,1,10-12Hz
1793,20,0.8333333333333334,2,10-12Hz
1794,20,0.8888888888888888,0,10-12Hz
1795,20,0.4,1,10-12Hz
1796,20,0.75,2,10-12Hz
1797,20,0.8888888888888888,0,10-12Hz
1798,20,0.42857142857142855,1,10-12Hz
1799,20,1.0,2,10-12Hz
1800,21,0.9411764705882353,0,6-30Hz
1801,21,0.64,1,6-30Hz
1802,21,0.6111111111111112,2,6-30Hz
1803,21,1.0,0,6-30Hz
1804,21,0.7647058823529411,1,6-30Hz
1805,21,0.5454545454545454,2,6-30Hz
1806,21,0.9375,0,6-30Hz
1807,21,0.6086956521739131,1,6-30Hz
1808,21,0.6666666666666666,2,6-30Hz
1809,21,1.0,0,6-30Hz
1810,21,0.6818181818181818,1,6-30Hz
1811,21,0.85,2,6-30Hz
1812,21,0.9,0,6-30Hz
1813,21,0.8333333333333334,1,6-30Hz
1814,21,0.6818181818181818,2,6-30Hz
1815,21,0.84,0,6-30Hz
1816,21,0.7,1,6-30Hz
1817,21,0.6666666666666666,2,6-30Hz
1818,21,0.95,0,6-30Hz
1819,21,0.6363636363636364,1,6-30Hz
1820,21,0.7222222222222222,2,6-30Hz
1821,21,0.9545454545454546,0,6-30Hz
1822,21,0.6,1,6-30Hz
1823,21,0.7777777777777778,2,6-30Hz
1824,21,0.8235294117647058,0,6-30Hz
1825,21,0.5,1,6-30Hz
1826,21,0.631578947368421,2,6-30Hz
1827,21,0.9130434782608695,0,6-30Hz
1828,21,0.6842105263157895,1,6-30Hz
1829,21,0.6111111111111112,2,6-30Hz
1830,21,1.0,0,9-14Hz
1831,21,0.68,1,9-14Hz
1832,21,0.8333333333333334,2,9-14Hz
1833,21,1.0,0,9-14Hz
1834,21,0.5294117647058824,1,9-14Hz
1835,21,0.7272727272727273,2,9-14Hz
1836,21,0.9375,0,9-14Hz
1837,21,0.43478260869565216,1,9-14Hz
1838,21,0.8571428571428571,2,9-14Hz
1839,21,1.0,0,9-14Hz
1840,21,0.7727272727272727,1,9-14Hz
1841,21,0.8,2,9-14Hz
1842,21,0.95,0,9-14Hz
1843,21,0.8333333333333334,1,9-14Hz
1844,21,0.6818181818181818,2,9-14Hz
1845,21,1.0,0,9-14Hz
1846,21,0.65,1,9-14Hz
1847,21,0.6,2,9-14Hz
1848,21,0.95,0,9-14Hz
1849,21,0.6363636363636364,1,9-14Hz
1850,21,0.7777777777777778,2,9-14Hz
1851,21,0.9545454545454546,0,9-14Hz
1852,21,0.55,1,9-14Hz
1853,21,0.7222222222222222,2,9-14Hz
1854,21,0.8823529411764706,0,9-14Hz
1855,21,0.5416666666666666,1,9-14Hz
1856,21,0.7894736842105263,2,9-14Hz
1857,21,0.9565217391304348,0,9-14Hz
1858,21,0.6842105263157895,1,9-14Hz
1859,21,0.5555555555555556,2,9-14Hz
1860,21,0.9411764705882353,0,10-12Hz
1861,21,0.6,1,10-12Hz
1862,21,0.6111111111111112,2,10-12Hz
1863,21,0.9523809523809523,0,10-12Hz
1864,21,0.5882352941176471,1,10-12Hz
1865,21,0.5,2,10-12Hz
1866,21,0.875,0,10-12Hz
1867,21,0.34782608695652173,1,10-12Hz
1868,21,0.7142857142857143,2,10-12Hz
1869,21,1.0,0,10-12Hz
1870,21,0.6363636363636364,1,10-12Hz
1871,21,0.65,2,10-12Hz
1872,21,0.95,0,10-12Hz
1873,21,0.6666666666666666,1,10-12Hz
1874,21,0.5454545454545454,2,10-12Hz
1875,21,1.0,0,10-12Hz
1876,21,0.65,1,10-12Hz
1877,21,0.7333333333333333,2,10-12Hz
1878,21,0.95,0,10-12Hz
1879,21,0.5,1,10-12Hz
1880,21,0.7777777777777778,2,10-12Hz
1881,21,0.9545454545454546,0,10-12Hz
1882,21,0.5,1,10-12Hz
1883,21,0.6666666666666666,2,10-12Hz
1884,21,0.8823529411764706,0,10-12Hz
1885,21,0.5833333333333334,1,10-12Hz
1886,21,0.631578947368421,2,10-12Hz
1887,21,0.9565217391304348,0,10-12Hz
1888,21,0.47368421052631576,1,10-12Hz
1889,21,0.6666666666666666,2,10-12Hz
1890,22,0.7647058823529411,0,6-30Hz
1891,22,0.56,1,6-30Hz
1892,22,0.6666666666666666,2,6-30Hz
1893,22,0.8571428571428571,0,6-30Hz
1894,22,0.7058823529411765,1,6-30Hz
1895,22,0.6363636363636364,2,6-30Hz
1896,22,0.875,0,6-30Hz
1897,22,0.6521739130434783,1,6-30Hz
1898,22,0.6666666666666666,2,6-30Hz
1899,22,0.8888888888888888,0,6-30Hz
1900,22,0.7272727272727273,1,6-30Hz
1901,22,0.65,2,6-30Hz
1902,22,0.75,0,6-30Hz
1903,22,0.7222222222222222,1,6-30Hz
1904,22,0.45454545454545453,2,6-30Hz
1905,22,0.76,0,6-30Hz
1906,22,0.6,1,6-30Hz
1907,22,0.7333333333333333,2,6-30Hz
1908,22,0.9,0,6-30Hz
1909,22,0.5909090909090909,1,6-30Hz
1910,22,0.8333333333333334,2,6-30Hz
1911,22,0.7272727272727273,0,6-30Hz
1912,22,0.8,1,6-30Hz
1913,22,0.4444444444444444,2,6-30Hz
1914,22,0.8235294117647058,0,6-30Hz
1915,22,0.6666666666666666,1,6-30Hz
1916,22,0.5789473684210527,2,6-30Hz
1917,22,0.782608695652174,0,6-30Hz
1918,22,0.631578947368421,1,6-30Hz
1919,22,0.6111111111111112,2,6-30Hz
1920,22,0.7647058823529411,0,9-14Hz
1921,22,0.68,1,9-14Hz
1922,22,0.7777777777777778,2,9-14Hz
1923,22,0.9047619047619048,0,9-14Hz
1924,22,0.7058823529411765,1,9-14Hz
1925,22,0.7272727272727273,2,9-14Hz
1926,22,0.8125,0,9-14Hz
1927,22,0.6956521739130435,1,9-14Hz
1928,22,0.6666666666666666,2,9-14Hz
1929,22,0.8888888888888888,0,9-14Hz
1930,22,0.8181818181818182,1,9-14Hz
1931,22,0.65,2,9-14Hz
1932,22,0.75,0,9-14Hz
1933,22,0.7777777777777778,1,9-14Hz
1934,22,0.5909090909090909,2,9-14Hz
1935,22,0.8,0,9-14Hz
1936,22,0.65,1,9-14Hz
1937,22,0.6666666666666666,2,9-14Hz
1938,22,0.85,0,9-14Hz
1939,22,0.8636363636363636,1,9-14Hz
1940,22,0.8333333333333334,2,9-14Hz
1941,22,0.7272727272727273,0,9-14Hz
1942,22,0.8,1,9-14Hz
1943,22,0.6111111111111112,2,9-14Hz
1944,22,0.8235294117647058,0,9-14Hz
1945,22,0.75,1,9-14Hz
1946,22,0.6842105263157895,2,9-14Hz
1947,22,0.8260869565217391,0,9-14Hz
1948,22,0.8421052631578947,1,9-14Hz
1949,22,0.5555555555555556,2,9-14Hz
1950,22,0.7647058823529411,0,10-12Hz
1951,22,0.72,1,10-12Hz
1952,22,0.8888888888888888,2,10-12Hz
1953,22,0.9047619047619048,0,10-12Hz
1954,22,0.8235294117647058,1,10-12Hz
1955,22,0.7272727272727273,2,10-12Hz
1956,22,0.8125,0,10-12Hz
1957,22,0.6086956521739131,1,10-12Hz
1958,22,0.6190476190476191,2,10-12Hz
1959,22,0.8888888888888888,0,10-12Hz
1960,22,0.8636363636363636,1,10-12Hz
1961,22,0.7,2,10-12Hz
1962,22,0.7,0,10-12Hz
1963,22,0.8333333333333334,1,10-12Hz
1964,22,0.7727272727272727,2,10-12Hz
1965,22,0.84,0,10-12Hz
1966,22,0.85,1,10-12Hz
1967,22,0.7333333333333333,2,10-12Hz
1968,22,0.85,0,10-12Hz
1969,22,0.8636363636363636,1,10-12Hz
1970,22,0.7777777777777778,2,10-12Hz
1971,22,0.5909090909090909,0,10-12Hz
1972,22,0.8,1,10-12Hz
1973,22,0.7222222222222222,2,10-12Hz
1974,22,0.8823529411764706,0,10-12Hz
1975,22,0.75,1,10-12Hz
1976,22,0.5789473684210527,2,10-12Hz
1977,22,0.8260869565217391,0,10-12Hz
1978,22,0.8947368421052632,1,10-12Hz
1979,22,0.7222222222222222,2,10-12Hz
1980,23,0.7857142857142857,0,6-30Hz
1981,23,0.7727272727272727,1,6-30Hz
1982,23,0.6521739130434783,2,6-30Hz
1983,23,0.875,0,6-30Hz
1984,23,0.782608695652174,1,6-30Hz
1985,23,0.7,2,6-30Hz
1986,23,0.8666666666666667,0,6-30Hz
1987,23,0.8333333333333334,1,6-30Hz
1988,23,0.75,2,6-30Hz
1989,23,0.9444444444444444,0,6-30Hz
1990,23,0.6666666666666666,1,6-30Hz
1991,23,0.8260869565217391,2,6-30Hz
1992,23,0.8333333333333334,0,6-30Hz
1993,23,0.75,1,6-30Hz
1994,23,0.8,2,6-30Hz
1995,23,0.88,0,6-30Hz
1996,23,0.8235294117647058,1,6-30Hz
1997,23,0.8235294117647058,2,6-30Hz
1998,23,0.8947368421052632,0,6-30Hz
1999,23,0.8888888888888888,1,6-30Hz
2000,23,0.6363636363636364,2,6-30Hz
2001,23,0.9473684210526315,0,6-30Hz
2002,23,0.8235294117647058,1,6-30Hz
